user_id,group,pre_spend,spend,converted
17515,control,29.13,18.54,0
7117,control,28.57,39.08,0
13412,control,14.18,17.56,0
34089,treatment,33.82,8.68,0
6122,control,7.43,5.85,0
25083,treatment,54.16,35.38,0
31738,treatment,8.52,15.28,1
27870,treatment,25.12,37.34,0
30997,treatment,1.53,27.74,0
5416,control,44.72,59.16,0
22269,treatment,17.14,19.84,0
10622,control,29.25,41.59,1
32497,treatment,14.72,15.51,0
34230,treatment,14.29,20.62,0
16558,control,22.7,57.94,0
33224,treatment,78.08,79.42,0
34795,treatment,61.3,67.07,0
5245,control,3.37,12.3,0
37594,treatment,16.36,49.87,0
17941,control,3.01,23.55,1
38735,treatment,40.08,42.92,1
34598,treatment,12.99,22.83,0
16483,control,8.91,26.71,0
11610,control,21.64,4.12,0
23426,treatment,25.32,42.46,0
32806,treatment,31.88,26.11,0
5867,control,35.2,34.28,0
27952,treatment,4.53,0.0,0
34545,treatment,30.07,0.0,0
2616,control,17.89,46.46,0
36869,treatment,8.39,16.44,0
39519,treatment,60.53,72.27,0
25946,treatment,2.59,27.67,1
30757,treatment,7.17,29.05,0
29503,treatment,10.29,39.83,0
10195,control,32.34,40.54,0
2772,control,21.4,29.52,0
33729,treatment,3.5,0.0,0
20116,treatment,15.96,62.7,0
10036,control,2.94,8.43,0
37602,treatment,29.05,44.5,0
3098,control,15.94,20.4,0
5724,control,22.47,18.94,0
16038,control,18.42,30.91,1
36341,treatment,0.64,3.84,0
16930,control,30.12,0.0,0
5686,control,10.94,0.0,0
34099,treatment,35.66,11.21,0
39096,treatment,30.49,19.37,0
23252,treatment,23.79,14.51,0
14416,control,13.02,0.0,0
3688,control,19.56,8.19,0
24540,treatment,6.05,0.0,1
33450,treatment,30.19,42.17,0
39135,treatment,8.78,17.21,0
37466,treatment,45.2,21.64,0
13457,control,19.64,26.59,0
2173,control,44.88,49.13,1
14989,control,5.8,22.08,0
31946,treatment,46.97,51.46,0
37115,treatment,34.49,47.0,1
2161,control,11.88,37.75,0
28355,treatment,13.4,13.83,0
21892,treatment,29.81,29.2,0
12676,control,67.79,46.53,0
14225,control,23.7,26.81,0
27344,treatment,37.05,37.62,0
26270,treatment,29.85,39.46,0
35432,treatment,12.8,30.71,0
24695,treatment,5.68,15.47,1
36579,treatment,37.74,35.74,0
8827,control,62.45,41.06,0
33569,treatment,51.09,60.75,0
34580,treatment,25.14,0.0,0
6860,control,15.17,3.17,0
23430,treatment,6.3,20.32,0
8450,control,33.87,3.46,0
16780,control,13.92,19.81,0
16308,control,37.61,34.11,0
25756,treatment,34.85,66.0,0
4421,control,13.15,15.94,0
9294,control,34.26,19.96,0
17041,control,18.16,3.81,0
14811,control,12.88,11.11,1
1290,control,23.19,0.0,0
22233,treatment,36.56,35.13,0
14894,control,22.64,0.0,0
168,control,31.1,37.44,0
21316,treatment,49.72,44.37,1
2328,control,27.7,27.88,0
9595,control,22.46,23.65,0
27311,treatment,50.43,38.75,0
10616,control,25.06,39.37,0
8926,control,16.93,25.31,0
26120,treatment,21.52,23.95,0
12174,control,65.91,67.88,0
25696,treatment,20.06,22.04,0
10398,control,13.77,32.12,0
37174,treatment,21.26,7.47,0
16264,control,17.55,12.93,0
35476,treatment,27.83,28.57,0
15201,control,86.25,78.24,0
36319,treatment,97.1,73.53,0
9954,control,10.21,25.02,0
8916,control,22.64,27.85,0
23904,treatment,22.57,2.65,0
24054,treatment,12.24,23.03,0
36699,treatment,1.88,16.54,0
11811,control,31.97,54.37,0
39060,treatment,20.05,15.67,0
3682,control,26.75,26.95,0
32401,treatment,17.55,37.81,1
33705,treatment,26.95,49.15,0
29531,treatment,2.95,1.63,0
26603,treatment,40.03,25.21,0
2886,control,16.0,4.73,0
927,control,16.12,4.65,1
5743,control,24.82,39.55,1
18409,control,17.71,1.6,0
33246,treatment,3.4,0.0,0
17893,control,43.06,44.91,0
2406,control,40.23,59.11,0
25682,treatment,43.84,47.36,0
2080,control,88.56,67.78,0
16407,control,4.4,0.0,0
37956,treatment,3.68,3.6,1
6580,control,5.18,38.7,0
17897,control,12.74,19.21,0
31409,treatment,1.9,5.55,0
36402,treatment,30.3,43.97,0
37562,treatment,40.32,45.03,0
5030,control,11.67,18.73,0
16327,control,10.41,0.0,1
17047,control,16.1,3.59,0
30571,treatment,28.05,18.62,0
9177,control,35.14,52.22,0
39695,treatment,13.41,16.5,0
26817,treatment,13.81,24.67,0
4118,control,34.31,18.52,0
14968,control,7.99,27.61,0
25056,treatment,41.61,7.32,0
22687,treatment,19.96,35.32,0
16669,control,28.26,30.14,0
16242,control,13.69,26.57,0
30192,treatment,46.84,77.4,0
7570,control,19.72,49.91,0
27412,treatment,9.33,23.84,0
14745,control,8.4,32.87,0
7289,control,35.6,20.41,0
1884,control,52.41,55.18,0
1338,control,27.59,11.42,0
29152,treatment,3.25,12.59,0
4802,control,21.54,33.09,0
1289,control,6.65,1.78,0
22025,treatment,14.44,30.31,0
2543,control,9.04,8.48,0
4277,control,10.04,10.22,0
26670,treatment,5.69,24.33,0
25744,treatment,22.9,32.07,0
36812,treatment,3.81,10.45,0
31340,treatment,16.65,41.1,0
25041,treatment,30.06,7.83,0
7475,control,53.45,46.64,0
16445,control,24.71,15.37,0
22430,treatment,13.56,0.0,0
26330,treatment,33.86,45.49,0
33066,treatment,32.06,20.75,0
25808,treatment,51.04,36.21,0
2034,control,28.49,29.0,0
28613,treatment,29.16,32.17,0
31825,treatment,24.22,29.73,1
652,control,0.77,14.8,0
14651,control,16.9,12.23,0
12563,control,63.75,39.3,0
5996,control,20.75,49.45,0
9366,control,15.26,49.38,0
13573,control,30.66,36.34,0
16205,control,6.31,18.95,0
5788,control,15.88,3.18,0
20078,treatment,22.07,11.15,0
28181,treatment,33.16,15.4,0
1782,control,13.31,15.57,0
24391,treatment,28.14,50.96,0
28368,treatment,5.64,23.72,0
15828,control,20.68,23.46,0
10301,control,3.9,20.97,0
17572,control,18.19,10.67,0
35783,treatment,28.73,25.06,0
8649,control,13.65,20.85,0
25225,treatment,31.91,37.4,1
39802,treatment,23.87,0.0,0
24303,treatment,6.4,11.57,1
14436,control,5.63,15.87,0
23634,treatment,34.98,39.58,0
17763,control,14.22,21.54,0
6184,control,8.04,26.95,0
18252,control,8.34,2.22,0
38603,treatment,19.01,27.17,0
24133,treatment,27.14,35.39,0
11263,control,60.0,36.54,0
15054,control,49.36,30.64,0
2854,control,50.66,64.53,0
36644,treatment,43.84,19.88,0
34857,treatment,20.86,32.16,0
33237,treatment,29.7,37.97,1
32918,treatment,6.09,12.56,0
38964,treatment,15.02,20.55,0
11210,control,12.22,16.05,0
31004,treatment,28.58,8.13,0
7943,control,34.06,30.73,0
20547,treatment,31.68,37.56,0
33593,treatment,23.59,49.37,0
4213,control,10.75,18.06,0
35378,treatment,29.03,25.37,0
26555,treatment,10.4,0.0,0
7227,control,21.29,20.07,0
37724,treatment,31.26,47.98,0
32407,treatment,30.3,18.47,1
6241,control,72.93,70.84,0
25027,treatment,4.74,0.0,1
11443,control,24.43,49.48,0
3059,control,42.07,43.77,0
2822,control,22.98,28.97,0
18232,control,8.77,22.55,0
12222,control,7.39,7.13,0
30450,treatment,1.52,6.45,0
1190,control,14.63,27.34,1
1592,control,38.97,22.88,0
36276,treatment,15.48,60.37,0
27044,treatment,30.89,30.46,0
26990,treatment,33.77,33.03,0
39475,treatment,29.71,31.81,0
19162,control,144.57,102.88,0
17470,control,42.73,50.43,0
16898,control,19.42,0.0,0
36177,treatment,30.81,44.63,0
21190,treatment,39.24,56.61,0
8137,control,28.05,40.85,0
20842,treatment,19.22,23.34,0
5603,control,17.21,5.23,1
13399,control,52.21,54.15,0
20827,treatment,50.43,35.83,0
28606,treatment,32.68,31.07,1
2347,control,17.57,9.23,0
997,control,15.32,0.0,0
13087,control,35.01,32.36,1
23003,treatment,9.38,0.0,0
23803,treatment,32.32,41.45,0
4938,control,24.54,17.79,0
37564,treatment,83.13,63.71,0
11480,control,31.99,37.67,0
20737,treatment,12.0,2.0,0
26653,treatment,18.61,36.38,0
31058,treatment,39.88,35.93,0
35945,treatment,4.54,6.72,0
908,control,16.73,43.3,0
9598,control,7.52,45.8,0
20440,treatment,12.34,4.96,1
37433,treatment,41.88,35.78,0
18952,control,7.23,25.69,0
24774,treatment,31.03,42.55,0
232,control,11.22,10.05,0
37369,treatment,28.84,44.96,0
32079,treatment,15.95,7.41,0
25536,treatment,11.01,2.71,1
31746,treatment,13.44,33.8,0
8248,control,14.13,9.1,0
33279,treatment,31.96,29.4,0
18712,control,20.16,52.04,0
28202,treatment,31.78,39.31,0
24236,treatment,6.21,6.55,0
30187,treatment,3.11,24.31,1
21620,treatment,20.83,10.89,0
11365,control,20.51,8.6,0
16498,control,36.92,34.32,0
11303,control,15.58,0.0,0
14526,control,8.04,6.83,0
14527,control,11.32,0.0,0
18122,control,45.33,54.07,0
13630,control,32.52,11.75,0
12139,control,35.55,16.72,0
26117,treatment,5.76,10.08,1
35336,treatment,21.93,21.19,0
9886,control,45.47,49.74,0
17922,control,49.84,56.76,0
9419,control,17.49,39.96,0
7875,control,18.19,0.0,0
31642,treatment,15.9,25.71,0
26561,treatment,24.28,30.28,0
31405,treatment,4.51,20.63,0
34491,treatment,22.77,33.6,0
27474,treatment,33.43,42.36,0
8660,control,36.2,46.84,0
31474,treatment,9.42,9.62,0
34905,treatment,21.88,15.3,0
35770,treatment,37.72,31.47,1
14535,control,11.32,0.0,0
38485,treatment,10.06,0.0,0
18795,control,14.74,72.7,0
35132,treatment,25.57,20.03,0
22510,treatment,4.84,20.66,0
17281,control,24.58,29.0,0
13721,control,17.89,10.29,0
29403,treatment,73.14,46.4,0
23248,treatment,3.83,28.92,0
30553,treatment,18.18,32.69,0
8545,control,32.97,28.78,1
27547,treatment,33.38,18.91,0
38401,treatment,6.05,55.99,0
26613,treatment,39.89,57.31,0
17972,control,11.61,38.45,0
22974,treatment,21.4,23.76,0
15739,control,66.5,85.19,0
32235,treatment,8.54,13.6,0
19831,control,78.52,66.1,0
4328,control,26.04,30.31,0
4056,control,16.49,40.29,0
21055,treatment,25.1,7.57,0
4714,control,45.69,32.0,0
33745,treatment,35.36,44.32,0
36832,treatment,55.43,49.91,0
4850,control,18.5,32.53,0
38478,treatment,4.95,14.73,0
24553,treatment,3.61,1.58,0
17495,control,8.63,12.21,0
24081,treatment,13.81,36.36,0
29093,treatment,28.28,33.39,0
1596,control,8.09,6.68,0
5954,control,4.4,0.0,0
39127,treatment,34.89,20.64,0
17583,control,30.53,9.84,0
35820,treatment,29.33,21.84,0
27068,treatment,29.81,5.19,0
5330,control,9.03,0.05,0
3664,control,24.17,0.0,0
2190,control,23.15,42.98,0
30609,treatment,18.93,18.21,0
1064,control,6.17,0.13,0
16139,control,56.07,54.8,0
16220,control,3.67,21.33,0
22077,treatment,0.61,11.72,0
36773,treatment,18.57,25.51,0
10924,control,12.49,16.19,0
4160,control,48.48,73.47,0
27760,treatment,5.58,0.0,0
22107,treatment,64.98,41.44,0
13483,control,48.4,57.38,1
27914,treatment,25.09,25.12,0
14468,control,28.42,13.34,0
20644,treatment,5.71,8.67,1
33443,treatment,10.77,23.41,0
19850,control,55.02,23.76,0
17189,control,6.59,20.55,0
19890,control,38.73,28.61,0
2961,control,15.01,8.96,0
1083,control,3.75,16.17,0
233,control,10.86,7.94,1
34157,treatment,57.24,48.67,0
14945,control,25.24,15.25,0
10593,control,11.15,18.94,0
8457,control,52.86,48.19,0
18839,control,24.5,15.84,0
17071,control,28.69,38.04,0
16016,control,37.09,38.05,0
5854,control,29.25,24.21,0
455,control,38.99,42.12,1
34210,treatment,39.6,52.78,0
6057,control,13.96,16.67,0
12069,control,34.6,38.36,0
6200,control,10.39,0.0,0
26129,treatment,10.77,32.87,1
23309,treatment,18.96,24.67,0
14512,control,31.41,45.82,0
16834,control,11.23,0.77,0
16884,control,65.0,55.37,0
13942,control,32.19,33.56,1
3733,control,5.52,26.99,0
38010,treatment,69.27,75.67,0
21975,treatment,7.13,16.04,0
25003,treatment,13.31,47.85,0
14318,control,6.27,19.45,0
9271,control,23.06,21.63,0
10912,control,13.54,0.0,0
38106,treatment,5.01,0.0,0
12198,control,4.37,2.8,0
35303,treatment,22.01,48.04,0
24228,treatment,16.06,29.08,0
24266,treatment,1.61,0.82,0
22203,treatment,20.02,17.41,0
17616,control,15.21,17.62,0
37669,treatment,19.25,44.33,0
1396,control,20.09,17.39,0
27114,treatment,31.99,26.51,0
31159,treatment,38.5,75.39,0
33176,treatment,29.28,4.58,0
12739,control,22.15,13.02,0
8507,control,49.29,26.1,0
39880,treatment,27.09,58.68,0
6455,control,39.23,43.55,0
25650,treatment,19.53,0.0,0
8951,control,33.15,19.57,1
28915,treatment,19.05,20.45,0
38128,treatment,18.14,39.41,1
19208,control,15.06,11.22,0
16425,control,39.86,41.0,0
32308,treatment,33.84,17.16,0
23658,treatment,9.02,25.64,0
22010,treatment,35.97,89.43,0
32803,treatment,19.15,11.92,0
30976,treatment,28.51,19.83,1
3675,control,32.05,41.35,1
646,control,3.67,32.99,0
12744,control,38.58,41.99,0
10463,control,27.81,9.79,0
23186,treatment,32.55,27.75,0
6456,control,17.0,13.38,0
27728,treatment,16.78,13.5,0
15091,control,11.18,27.91,0
6659,control,8.71,21.41,0
12158,control,13.44,30.08,0
27128,treatment,14.0,34.52,0
19949,control,24.29,20.75,0
93,control,13.0,1.02,0
29704,treatment,16.59,32.13,1
31427,treatment,28.6,35.98,0
15877,control,45.25,56.31,0
1813,control,9.59,16.65,0
32519,treatment,36.39,58.72,0
13404,control,14.73,28.84,0
29312,treatment,29.2,45.29,0
25378,treatment,19.49,3.9,0
18944,control,20.46,40.22,0
34501,treatment,27.38,64.46,0
10861,control,69.46,58.59,0
37394,treatment,7.51,5.58,0
26148,treatment,21.77,0.0,0
36620,treatment,32.71,9.11,0
25638,treatment,14.3,36.31,0
36527,treatment,9.78,27.14,0
26813,treatment,85.89,75.15,1
2952,control,41.78,47.31,0
8594,control,30.48,24.81,0
24268,treatment,10.24,0.0,1
36083,treatment,19.72,31.21,0
3759,control,17.67,0.0,0
33223,treatment,39.67,0.0,0
39083,treatment,11.82,11.66,0
20607,treatment,22.3,22.76,0
33698,treatment,7.87,4.23,0
7154,control,47.57,38.03,0
16507,control,27.58,40.71,1
10111,control,33.78,33.42,0
20955,treatment,2.39,1.25,0
13917,control,26.99,23.94,0
7816,control,7.1,8.16,0
17994,control,6.07,0.0,0
35736,treatment,39.82,19.2,0
32700,treatment,23.91,50.69,0
25694,treatment,5.72,0.0,0
3929,control,15.52,41.69,0
2907,control,16.6,25.95,0
16671,control,8.61,2.59,0
23402,treatment,14.85,27.66,0
19027,control,25.19,11.72,0
20802,treatment,9.77,18.18,0
19738,control,18.34,7.58,0
13434,control,19.94,22.99,1
35073,treatment,10.51,36.8,0
16100,control,27.34,32.17,0
18972,control,31.1,34.83,1
14986,control,22.77,0.0,0
31277,treatment,3.58,0.0,0
38157,treatment,31.91,2.37,0
24396,treatment,42.18,52.59,0
7990,control,48.22,39.99,0
27328,treatment,13.67,21.87,0
3005,control,32.22,41.6,0
10023,control,16.12,30.81,0
34644,treatment,12.41,4.79,0
8347,control,10.19,5.04,0
7106,control,11.92,31.73,0
5089,control,34.22,12.27,1
20394,treatment,60.79,47.26,0
12454,control,7.31,2.86,0
33549,treatment,4.46,22.88,0
267,control,14.71,7.76,0
18175,control,58.93,38.06,0
12216,control,12.85,0.0,0
25198,treatment,28.47,17.95,0
2518,control,16.4,5.21,0
31789,treatment,18.42,0.0,0
17671,control,31.84,30.76,0
36469,treatment,25.94,34.12,0
4444,control,18.37,18.42,0
12581,control,79.93,52.63,0
3957,control,52.03,42.88,0
35270,treatment,17.28,15.79,0
11921,control,3.63,18.43,0
14174,control,6.42,0.0,0
37505,treatment,12.72,9.9,0
4021,control,28.86,26.05,0
14305,control,9.59,13.77,0
27773,treatment,6.64,3.29,0
11351,control,34.22,34.19,0
8223,control,10.85,10.36,0
34609,treatment,18.22,34.37,0
10099,control,32.44,27.71,0
8954,control,12.78,31.81,0
27502,treatment,117.74,97.16,1
32738,treatment,15.04,21.6,0
31593,treatment,36.68,13.59,0
22172,treatment,21.66,0.0,0
25293,treatment,30.07,2.27,0
33005,treatment,16.64,28.92,0
24634,treatment,6.13,12.3,0
24386,treatment,11.85,40.34,0
18966,control,25.11,5.63,0
34782,treatment,5.01,28.22,0
364,control,16.17,16.93,0
11531,control,35.38,13.89,0
17028,control,23.12,23.99,0
36126,treatment,3.86,9.41,0
11770,control,10.71,19.12,0
38088,treatment,37.19,29.5,1
23482,treatment,26.35,0.19,0
1931,control,8.43,10.46,0
29883,treatment,31.46,21.52,0
18758,control,10.38,0.0,0
23095,treatment,12.62,13.92,0
10613,control,5.47,6.08,0
20865,treatment,60.27,53.94,0
4721,control,28.26,9.63,0
33262,treatment,9.6,22.98,0
24747,treatment,6.28,9.26,0
16333,control,29.32,36.74,0
14144,control,21.61,22.81,0
33678,treatment,24.35,43.1,0
6266,control,13.8,1.93,1
12329,control,17.8,15.57,0
37804,treatment,44.12,25.66,0
29455,treatment,23.22,25.61,0
5556,control,20.02,19.92,1
11759,control,25.02,39.07,0
6120,control,19.33,14.1,0
14351,control,5.7,9.68,0
7689,control,30.75,24.72,0
37547,treatment,15.99,14.58,0
8308,control,36.51,53.65,1
29243,treatment,8.86,0.0,0
2368,control,17.91,0.0,0
29182,treatment,66.03,72.94,0
15835,control,43.17,29.7,0
8216,control,29.99,13.22,0
20273,treatment,4.89,4.0,0
8819,control,7.03,18.31,0
32821,treatment,21.63,8.38,0
7532,control,6.04,25.83,0
17933,control,29.91,0.0,0
8956,control,7.81,20.56,0
2559,control,10.53,1.01,0
16683,control,16.57,14.35,0
13009,control,57.85,56.17,0
28509,treatment,30.91,33.07,0
15293,control,30.54,9.25,0
32759,treatment,41.14,28.04,0
33537,treatment,12.43,53.99,0
5499,control,31.64,56.65,0
18504,control,12.84,11.19,0
2960,control,18.29,32.21,0
4416,control,12.24,31.49,0
19548,control,17.68,16.1,0
38614,treatment,27.34,14.87,0
16278,control,5.96,14.43,0
15731,control,12.53,6.36,0
28767,treatment,25.33,10.1,1
38997,treatment,14.48,0.0,0
17412,control,22.11,0.0,0
37013,treatment,9.52,17.47,0
15256,control,24.86,30.47,0
25666,treatment,34.27,36.01,0
25481,treatment,15.58,0.0,0
36721,treatment,25.36,22.15,0
23412,treatment,16.17,27.15,0
18511,control,64.72,36.39,0
35360,treatment,23.2,0.0,0
1674,control,8.5,14.8,0
32289,treatment,4.0,3.18,0
6092,control,82.54,65.0,0
13273,control,18.89,24.59,0
28149,treatment,17.16,44.34,0
4039,control,73.11,33.77,0
6592,control,24.32,6.65,0
35273,treatment,24.53,19.7,0
35287,treatment,21.25,38.16,0
35757,treatment,11.08,19.95,0
3335,control,39.66,34.05,0
30902,treatment,7.1,8.67,0
9896,control,62.77,57.18,0
6081,control,5.32,18.27,0
35696,treatment,4.63,39.15,0
26406,treatment,1.59,1.99,0
21964,treatment,18.11,0.6,1
557,control,11.26,15.84,0
32934,treatment,5.74,14.11,0
16131,control,51.42,49.93,0
4672,control,30.88,18.92,0
26340,treatment,19.54,0.0,0
1459,control,6.78,0.0,0
5237,control,15.41,14.11,0
30025,treatment,63.4,40.65,1
23378,treatment,37.91,46.73,0
9868,control,20.93,25.4,0
18853,control,6.22,24.42,0
1143,control,21.42,40.03,0
27198,treatment,29.57,49.74,0
3532,control,5.85,8.95,0
13351,control,22.61,19.72,0
3729,control,17.73,1.9,0
16501,control,17.33,23.76,1
58,control,24.1,25.18,0
32988,treatment,24.83,17.76,0
9758,control,51.66,29.71,0
26792,treatment,28.46,21.69,0
6033,control,5.58,37.73,0
22493,treatment,43.57,38.46,0
16582,control,24.85,26.9,0
27462,treatment,3.26,7.93,0
15128,control,35.2,31.55,0
32047,treatment,19.42,13.69,0
6863,control,41.27,10.42,0
5780,control,10.4,18.18,0
17891,control,82.6,72.45,0
13685,control,20.5,23.92,0
8055,control,8.33,25.3,0
26910,treatment,23.35,22.62,1
37317,treatment,27.56,45.79,0
2638,control,30.38,33.28,1
15676,control,9.28,0.0,0
26214,treatment,97.01,80.27,0
1693,control,12.36,20.99,0
36771,treatment,18.62,33.61,0
1683,control,2.46,0.0,0
36245,treatment,1.64,12.74,1
7565,control,6.75,3.66,1
12238,control,9.4,10.76,0
23078,treatment,8.17,0.0,0
24574,treatment,34.1,34.1,0
2651,control,9.27,12.35,0
28538,treatment,15.71,18.24,0
30447,treatment,40.09,47.68,0
33174,treatment,23.5,15.41,0
10175,control,91.52,68.3,0
19888,control,3.87,0.0,0
14077,control,7.72,1.91,0
16830,control,21.38,42.31,0
28711,treatment,19.75,29.57,0
878,control,7.63,28.61,0
31835,treatment,43.99,21.48,0
24398,treatment,11.27,10.31,0
7099,control,44.47,42.22,0
32679,treatment,21.08,16.25,0
7264,control,4.12,0.0,0
24385,treatment,45.32,41.95,0
7794,control,16.13,15.38,0
14146,control,65.29,62.35,0
16901,control,13.81,31.22,0
35512,treatment,65.55,53.84,0
11908,control,17.12,33.65,1
21969,treatment,21.38,23.65,1
8042,control,18.38,28.06,0
24518,treatment,48.26,47.73,0
39811,treatment,46.38,63.88,0
7652,control,14.65,22.43,0
33439,treatment,19.68,14.51,0
28147,treatment,14.42,23.69,0
23031,treatment,36.94,44.66,0
15057,control,55.36,65.13,0
2256,control,66.0,44.33,0
20381,treatment,12.11,11.63,0
15694,control,13.41,8.83,0
1815,control,41.1,54.95,0
5073,control,2.13,16.26,0
9870,control,18.57,56.08,0
38571,treatment,16.7,5.4,0
36754,treatment,14.1,33.74,0
15437,control,13.81,41.42,0
24487,treatment,9.53,31.93,0
33486,treatment,21.29,35.56,0
33992,treatment,12.68,9.73,0
2195,control,9.36,10.84,0
35518,treatment,41.54,33.04,0
34393,treatment,30.29,32.9,0
5726,control,40.44,37.98,0
964,control,18.56,27.83,0
12504,control,22.01,23.11,0
28463,treatment,13.5,20.59,0
606,control,48.51,62.24,1
35333,treatment,7.74,32.83,0
23949,treatment,19.41,31.6,0
25685,treatment,12.6,0.0,0
28803,treatment,2.65,7.45,0
18939,control,14.7,12.66,0
39254,treatment,9.28,15.79,0
36403,treatment,9.99,40.22,1
6389,control,18.79,27.36,0
26469,treatment,23.19,40.96,0
15874,control,32.03,17.15,0
25717,treatment,16.76,23.27,0
35935,treatment,20.15,5.37,1
24116,treatment,15.97,16.68,0
28237,treatment,30.67,30.57,0
33783,treatment,4.51,12.18,0
26512,treatment,2.45,0.0,0
24038,treatment,40.46,17.77,0
33621,treatment,44.86,32.59,0
12706,control,17.62,0.0,0
15847,control,16.16,22.48,0
28302,treatment,32.29,28.67,0
7717,control,32.78,32.67,0
2767,control,6.64,12.77,0
4004,control,17.82,49.23,0
21067,treatment,9.73,8.69,0
16020,control,50.3,44.28,0
4740,control,77.34,86.67,0
19325,control,42.22,45.79,1
34865,treatment,21.24,31.52,0
29544,treatment,30.06,34.63,0
9737,control,26.46,31.51,1
22177,treatment,28.19,39.87,1
5153,control,84.05,66.87,0
91,control,21.19,15.01,0
38012,treatment,10.04,8.48,0
